STATION_NAT_ABBR_TX;PARAM_SHORT_NAME_TX;MEAS_CAT_NR;SINCE_DT;TILL_DT;OWNER_ORG_NAME_TX
PSI;gre000d0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
PSI;gre000h0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;gre000y0;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
STC;ta1tows0;1;01.01.2022 00:00;;MeteoSchweiz
STC;tdetows0;1;01.01.2022 00:00;;MeteoSchweiz
STC;ta1towdn;1;01.01.2022 00:00;03.12.2024 00:00;MeteoSchweiz
STC;ta1towmn;1;01.06.2023 00:00;01.06.2023 00:00;MeteoSchweiz
STC;fk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;fkltowz1;1;01.01.2022 00:00;;MeteoSchweiz
BAN;fk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;fu3towz0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;tdetows0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;ta1towd0;1;01.01.2006 00:00;03.11.2010 00:00;MeteoSchweiz
BAN;ta1towd0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
BAN;ta1towdx;1;01.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
BAN;ta1towm0;1;01.06.2011 00:00;01.04.2012 00:00;MeteoSchweiz
BAN;ta1towmx;1;01.01.2012 00:00;01.04.2012 00:00;MeteoSchweiz
BAN;ta1towmn;1;01.06.2011 00:00;01.11.2011 00:00;MeteoSchweiz
BAN;ta1towmn;1;01.01.2012 00:00;01.04.2012 00:00;MeteoSchweiz
BAN;ta1towmn;1;01.11.2022 00:00;01.01.2023 00:00;MeteoSchweiz
BAN;ta1towy0;1;01.01.2023 00:00;01.01.2023 00:00;MeteoSchweiz
UEB;dk1towh0;1;01.01.1998 00:00;30.04.2012 23:00;MeteoSchweiz
UEB;fu3towz0;1;01.01.2022 00:00;;MeteoSchweiz
UEB;fu3towz1;1;01.01.2022 00:00;;MeteoSchweiz
UEB;ta1towdn;1;01.01.2022 00:00;03.12.2024 00:00;MeteoSchweiz
UEB;ta1towm0;1;01.01.2022 00:00;01.09.2024 00:00;MeteoSchweiz
UEB;ta1towyn;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
UEB;uretowd0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
PSI;fkltowz1;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towd1;1;30.09.2004 00:00;31.12.2004 00:00;Paul Scherrer Institut
PSI;fk1towd1;1;27.07.2011 14:20;30.04.2012 00:00;MeteoSchweiz
PSI;fk1towd1;1;01.01.2022 00:00;03.12.2024 00:00;MeteoSchweiz
PSI;fk1towm1;1;01.10.2008 00:00;01.10.2008 00:00;Paul Scherrer Institut
PSI;fu3towh0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;ta1tows0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;ta1towd0;1;01.01.2022 00:00;24.11.2023 00:00;MeteoSchweiz
PSI;ta1towdn;1;01.01.2022 00:00;24.11.2023 00:00;MeteoSchweiz
